Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
CE.皮革、毛皮及其製品製造業#中間消費(新台幣百萬元),1986,A,原始值,136282
CE.皮革、毛皮及其製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,52273
CE.皮革、毛皮及其製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,770
CE.皮革、毛皮及其製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,2442
CE.皮革、毛皮及其製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,31917
CE.皮革、毛皮及其製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,17144
CF.木竹製品製造業#生產總額(新台幣百萬元),1986,A,原始值,72728
CF.木竹製品製造業#中間消費(新台幣百萬元),1986,A,原始值,51959
CF.木竹製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,20769
CF.木竹製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,649
CF.木竹製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,652
CF.木竹製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,11997
CF.木竹製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,7471
CG.紙漿、紙及紙製品製造業#生產總額(新台幣百萬元),1986,A,原始值,110631
CG.紙漿、紙及紙製品製造業#中間消費(新台幣百萬元),1986,A,原始值,78797
CG.紙漿、紙及紙製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,31834
CG.紙漿、紙及紙製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1420
CG.紙漿、紙及紙製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,2605
CG.紙漿、紙及紙製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,13126
CG.紙漿、紙及紙製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,14683
CH.印刷及資料儲存媒體複製業#生產總額(新台幣百萬元),1986,A,原始值,36294
CH.印刷及資料儲存媒體複製業#中間消費(新台幣百萬元),1986,A,原始值,23138
CH.印刷及資料儲存媒體複製業#國內生產毛額(新台幣百萬元),1986,A,原始值,13156
CH.印刷及資料儲存媒體複製業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,291
CH.印刷及資料儲存媒體複製業#固定資本消耗(新台幣百萬元),1986,A,原始值,1138
CH.印刷及資料儲存媒體複製業#受僱人員報酬(新台幣百萬元),1986,A,原始值,8141
CH.印刷及資料儲存媒體複製業#營業盈餘(新台幣百萬元),1986,A,原始值,3586
CI.石油及煤製品製造業#生產總額(新台幣百萬元),1986,A,原始值,171753
CI.石油及煤製品製造業#中間消費(新台幣百萬元),1986,A,原始值,114015
CI.石油及煤製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,57738
CI.石油及煤製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,12244
CI.石油及煤製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,6978
CI.石油及煤製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,4930
CI.石油及煤製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,33586
CJ.化學材料製造業#生產總額(新台幣百萬元),1986,A,原始值,301734
CJ.化學材料製造業#中間消費(新台幣百萬元),1986,A,原始值,221482
CJ.化學材料製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,80252
CJ.化學材料製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,3664
CJ.化學材料製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,7828
CJ.化學材料製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,20530
CJ.化學材料製造業#營業盈餘(新台幣百萬元),1986,A,原始值,48230
CK.化學製品製造業#生產總額(新台幣百萬元),1986,A,原始值,56253
CK.化學製品製造業#中間消費(新台幣百萬元),1986,A,原始值,42331
CK.化學製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,13922
CK.化學製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1175
CK.化學製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,1028
CK.化學製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,7366
CK.化學製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,4353
CL.藥品及醫用化學製品製造業#生產總額(新台幣百萬元),1986,A,原始值,20364
CL.藥品及醫用化學製品製造業#中間消費(新台幣百萬元),1986,A,原始值,14695
CL.藥品及醫用化學製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,5669
CL.藥品及醫用化學製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,662
CL.藥品及醫用化學製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,576
CL.藥品及醫用化學製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,2589
CL.藥品及醫用化學製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,1842
CM.橡膠製品製造業#生產總額(新台幣百萬元),1986,A,原始值,37746
CM.橡膠製品製造業#中間消費(新台幣百萬元),1986,A,原始值,26785
CM.橡膠製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,10961
CM.橡膠製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,736
CM.橡膠製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,1027
CM.橡膠製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,7074
CM.橡膠製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,2124
CN.塑膠製品製造業#生產總額(新台幣百萬元),1986,A,原始值,192461
CN.塑膠製品製造業#中間消費(新台幣百萬元),1986,A,原始值,139387
CN.塑膠製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,53074
CN.塑膠製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,885
CN.塑膠製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,3692
CN.塑膠製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,31297
CN.塑膠製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,17200
CO.非金屬礦物製品製造業#生產總額(新台幣百萬元),1986,A,原始值,115005
CO.非金屬礦物製品製造業#中間消費(新台幣百萬元),1986,A,原始值,73692
CO.非金屬礦物製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,41313
CO.非金屬礦物製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,5134
CO.非金屬礦物製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,3880
CO.非金屬礦物製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,18363
CO.非金屬礦物製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,13936
CP.基本金屬製造業#生產總額(新台幣百萬元),1986,A,原始值,202385
CP.基本金屬製造業#中間消費(新台幣百萬元),1986,A,原始值,151728
CP.基本金屬製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,50657
CP.基本金屬製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1674
CP.基本金屬製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,10425
CP.基本金屬製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,18877
CP.基本金屬製造業#營業盈餘(新台幣百萬元),1986,A,原始值,19681
CQ.金屬製品製造業#生產總額(新台幣百萬元),1986,A,原始值,212922
CQ.金屬製品製造業#中間消費(新台幣百萬元),1986,A,原始值,151977
CQ.金屬製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,60945
CQ.金屬製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1828
CQ.金屬製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,3605
CQ.金屬製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,32635
CQ.金屬製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,22877
CR.電子零組件製造業#生產總額(新台幣百萬元),1986,A,原始值,175547
CR.電子零組件製造業#中間消費(新台幣百萬元),1986,A,原始值,119799
CR.電子零組件製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,55748
CR.電子零組件製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,829
CR.電子零組件製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,13674
CR.電子零組件製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,31731
CR.電子零組件製造業#營業盈餘(新台幣百萬元),1986,A,原始值,9514
CS.電腦、電子產品及光學製品製造業#生產總額(新台幣百萬元),1986,A,原始值,243615
CS.電腦、電子產品及光學製品製造業#中間消費(新台幣百萬元),1986,A,原始值,188958
CS.電腦、電子產品及光學製品製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,54657
CS.電腦、電子產品及光學製品製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,5188
CS.電腦、電子產品及光學製品製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,4083
CS.電腦、電子產品及光學製品製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,28110
CS.電腦、電子產品及光學製品製造業#營業盈餘(新台幣百萬元),1986,A,原始值,17276
CT.電力設備製造業#生產總額(新台幣百萬元),1986,A,原始值,171178
CT.電力設備製造業#中間消費(新台幣百萬元),1986,A,原始值,121339
CT.電力設備製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,49839
CT.電力設備製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,2760
CT.電力設備製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,2285
CT.電力設備製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,26276
CT.電力設備製造業#營業盈餘(新台幣百萬元),1986,A,原始值,18518
CU.機械設備製造業#生產總額(新台幣百萬元),1986,A,原始值,117552
CU.機械設備製造業#中間消費(新台幣百萬元),1986,A,原始值,87386
CU.機械設備製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,30166
CU.機械設備製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,949
CU.機械設備製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,1983
CU.機械設備製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,18021
CU.機械設備製造業#營業盈餘(新台幣百萬元),1986,A,原始值,9213
CV.汽車及其零件製造業#生產總額(新台幣百萬元),1986,A,原始值,91855
CV.汽車及其零件製造業#中間消費(新台幣百萬元),1986,A,原始值,62167
CV.汽車及其零件製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,29688
CV.汽車及其零件製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,8970
CV.汽車及其零件製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,2272
CV.汽車及其零件製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,12717
CV.汽車及其零件製造業#營業盈餘(新台幣百萬元),1986,A,原始值,5729
CW.其他運輸工具及其零件製造業#生產總額(新台幣百萬元),1986,A,原始值,111313
CW.其他運輸工具及其零件製造業#中間消費(新台幣百萬元),1986,A,原始值,78211
CW.其他運輸工具及其零件製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,33102
CW.其他運輸工具及其零件製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,4545
CW.其他運輸工具及其零件製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,2190
CW.其他運輸工具及其零件製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,19902
CW.其他運輸工具及其零件製造業#營業盈餘(新台幣百萬元),1986,A,原始值,6465
CX.家具製造業#生產總額(新台幣百萬元),1986,A,原始值,52132
CX.家具製造業#中間消費(新台幣百萬元),1986,A,原始值,37840
CX.家具製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,14292
CX.家具製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,213
CX.家具製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,787
CX.家具製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,9465
CX.家具製造業#營業盈餘(新台幣百萬元),1986,A,原始值,3827
CY.其他製造業#生產總額(新台幣百萬元),1986,A,原始值,203917
CY.其他製造業#中間消費(新台幣百萬元),1986,A,原始值,130208
CY.其他製造業#國內生產毛額(新台幣百萬元),1986,A,原始值,73709
CY.其他製造業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1223
CY.其他製造業#固定資本消耗(新台幣百萬元),1986,A,原始值,1884
CY.其他製造業#受僱人員報酬(新台幣百萬元),1986,A,原始值,45220
CY.其他製造業#營業盈餘(新台幣百萬元),1986,A,原始值,25382
D.電力及燃氣供應業#生產總額(新台幣百萬元),1986,A,原始值,156874
D.電力及燃氣供應業#中間消費(新台幣百萬元),1986,A,原始值,46974
D.電力及燃氣供應業#國內生產毛額(新台幣百萬元),1986,A,原始值,109900
D.電力及燃氣供應業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1445
D.電力及燃氣供應業#固定資本消耗(新台幣百萬元),1986,A,原始值,36587
D.電力及燃氣供應業#受僱人員報酬(新台幣百萬元),1986,A,原始值,11757
D.電力及燃氣供應業#營業盈餘(新台幣百萬元),1986,A,原始值,60111
DA.電力供應業#生產總額(新台幣百萬元),1986,A,原始值,132149
DA.電力供應業#中間消費(新台幣百萬元),1986,A,原始值,37843
DA.電力供應業#國內生產毛額(新台幣百萬元),1986,A,原始值,94306
DA.電力供應業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,1301
DA.電力供應業#固定資本消耗(新台幣百萬元),1986,A,原始值,36510
DA.電力供應業#受僱人員報酬(新台幣百萬元),1986,A,原始值,10437
DA.電力供應業#營業盈餘(新台幣百萬元),1986,A,原始值,46058
DB.氣體燃料供應業#生產總額(新台幣百萬元),1986,A,原始值,24725
DB.氣體燃料供應業#中間消費(新台幣百萬元),1986,A,原始值,9131
DB.氣體燃料供應業#國內生產毛額(新台幣百萬元),1986,A,原始值,15594
DB.氣體燃料供應業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,144
DB.氣體燃料供應業#固定資本消耗(新台幣百萬元),1986,A,原始值,77
DB.氣體燃料供應業#受僱人員報酬(新台幣百萬元),1986,A,原始值,1320
DB.氣體燃料供應業#營業盈餘(新台幣百萬元),1986,A,原始值,14053
E.用水供應及污染整治業#生產總額(新台幣百萬元),1986,A,原始值,38917
E.用水供應及污染整治業#中間消費(新台幣百萬元),1986,A,原始值,19398
E.用水供應及污染整治業#國內生產毛額(新台幣百萬元),1986,A,原始值,19519
E.用水供應及污染整治業#生產及進口稅淨額(新台幣百萬元),1986,A,原始值,151
E.用水供應及污染整治業#固定資本消耗(新台幣百萬元),1986,A,原始值,3214
E.用水供應及污染整治業#受僱人員報酬(新台幣百萬元),1986,A,原始值,4022
E.用水供應及污染整治業#營業盈餘(新台幣百萬元),1986,A,原始值,12132
EA.用水供應業#生產總額(新台幣百萬元),1986,A,原始值,11672
EA.用水供應業#中間消費(新台幣百萬元),1986,A,原始值,4778
EA.用水供應業#國內生產毛額(新台幣百萬元),1986,A,原始值,6894
